Activity Name,Grade,Subject,Thumbnail,URL
भाइ आयो? भाइ आयो।,4,nepali,https://epaath.olenepal.org/images/thumb/nepali/bhai_aayo_gr401.png,https://epaath.olenepal.org/start.html?id=nepbay01&lang=np&grade=4
मकैको रोटी,4,nepali,https://epaath.olenepal.org/images/thumb/nepali/chushke_ra_choshke-Gr401.png,https://epaath.olenepal.org/start.html?id=nepchs01&lang=np&grade=4
चिह्‍नको प्रयोग,4,nepali,https://epaath.olenepal.org/images/thumb/nepali/china-ko-parayog-Gr-401.png,https://epaath.olenepal.org/start.html?id=neppun01&lang=np&grade=4
चिठी लेखन,4,nepali,https://epaath.olenepal.org/images/thumb/nepali/chithi-lekhan-Gr-401.png,https://epaath.olenepal.org/start.html?id=nepltr01&lang=np&grade=4
Measurement of angles,5,math,https://epaath.olenepal.org/images/grade5/math/measuring-angle-gr-5-01.png,https://epaath.olenepal.org/start.html?id=matmoa01&lang=en&grade=5
Fraction,5,math,https://epaath.olenepal.org/images/grade5/math/fraction-mulitplication--gr-5-01.png,https://epaath.olenepal.org/start.html?id=matfrc01&lang=en&grade=5
Percentage,5,math,https://epaath.olenepal.org/images/thumb/math/percentage-Gr-501.png,https://epaath.olenepal.org/start.html?id=matpe401&lang=en&grade=5
Mixed Word Problems,5,math,https://epaath.olenepal.org/images/thumb/math/mixed_word_problems_gr-501.png,https://epaath.olenepal.org/start.html?id=matmwp01&lang=en&grade=5
Area,5,math,https://epaath.olenepal.org/images/grade5/math/area--gr-5-01.png,https://epaath.olenepal.org/start.html?id=matare01&lang=en&grade=5
Bill and budget,5,math,https://epaath.olenepal.org/images/thumb/math/bill-and-budget-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=matbab01&lang=en&grade=5
Algebraic Terms and Expressions,5,math,https://epaath.olenepal.org/images/grade4/maths/algebra-terms-and-expression-gr-4-01.png,https://epaath.olenepal.org/start.html?id=mattee01&lang=en&grade=5
Simplifying Algebraic Expressions,5,math,https://epaath.olenepal.org/images/thumb/math/algebric-expressions-(part-i)-Gr-501.png,https://epaath.olenepal.org/start.html?id=mataep01&lang=en&grade=5
Like and Unlike Algebraic Terms,5,math,https://epaath.olenepal.org/images/thumb/math/algebra-like-and-unlike-terms-gr-401.png,https://epaath.olenepal.org/start.html?id=matlut01&lang=en&grade=5
Algebraic Equations,5,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-4-01.png,https://epaath.olenepal.org/start.html?id=matag501&lang=en&grade=5
Applications of equations,5,math,https://epaath.olenepal.org/images/thumb/math/applications-of-equationsGr-501.png,https://epaath.olenepal.org/start.html?id=mataoe01&lang=en&grade=5
Set,5,math,https://epaath.olenepal.org/images/thumb/math/set-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=matst501&lang=en&grade=5
Simple interest,5,math,https://epaath.olenepal.org/images/thumb/math/simple-interest-Gr-501.png,https://epaath.olenepal.org/start.html?id=matsis01&lang=en&grade=5
Unitary Method,5,math,https://epaath.olenepal.org/images/thumb/math/unitary-method-gr-5-01.png,https://epaath.olenepal.org/start.html?id=matumd01&lang=en&grade=5
कोणहरूको नाप,5,math,https://epaath.olenepal.org/images/grade5/math/measuring-angle-gr-5-01.png,https://epaath.olenepal.org/start.html?id=matmoa01&lang=np&grade=5
भिन्‍न,5,math,https://epaath.olenepal.org/images/grade5/math/fraction-mulitplication--gr-5-01.png,https://epaath.olenepal.org/start.html?id=matfrc01&lang=np&grade=5
प्रतिशत,5,math,https://epaath.olenepal.org/images/thumb/math/percentage-Gr-501.png,https://epaath.olenepal.org/start.html?id=matpe401&lang=np&grade=5
शाब्दिक समस्या,5,math,https://epaath.olenepal.org/images/thumb/math/mixed_word_problems_gr-501.png,https://epaath.olenepal.org/start.html?id=matmwp01&lang=np&grade=5
क्षेत्रफल,5,math,https://epaath.olenepal.org/images/grade5/math/area--gr-5-01.png,https://epaath.olenepal.org/start.html?id=matare01&lang=np&grade=5
बिल र बजेट,5,math,https://epaath.olenepal.org/images/thumb/math/bill-and-budget-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=matbab01&lang=np&grade=5
बीजीय पद र अभिव्‍यञ्‍जक,5,math,https://epaath.olenepal.org/images/grade4/maths/algebra-terms-and-expression-gr-4-01.png,https://epaath.olenepal.org/start.html?id=mattee01&lang=np&grade=5
बीजीय अभिव्‍यञ्‍जकको सरलीकरण,5,math,https://epaath.olenepal.org/images/thumb/math/algebric-expressions-(part-i)-Gr-501.png,https://epaath.olenepal.org/start.html?id=mataep01&lang=np&grade=5
बीजगणितीय सजातीय र विजातीय पदहरू,5,math,https://epaath.olenepal.org/images/thumb/math/algebra-like-and-unlike-terms-gr-401.png,https://epaath.olenepal.org/start.html?id=matlut01&lang=np&grade=5
बीजीय समीकरण,5,math,https://epaath.olenepal.org/images/thumb/math/algebra-Gr-4-01.png,https://epaath.olenepal.org/start.html?id=matag501&lang=np&grade=5
बीजीय समीकरणको प्रयोग,5,math,https://epaath.olenepal.org/images/thumb/math/applications-of-equationsGr-501.png,https://epaath.olenepal.org/start.html?id=mataoe01&lang=np&grade=5
समूह,5,math,https://epaath.olenepal.org/images/thumb/math/set-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=matst501&lang=np&grade=5
साधारण ब्याज,5,math,https://epaath.olenepal.org/images/thumb/math/simple-interest-Gr-501.png,https://epaath.olenepal.org/start.html?id=matsis01&lang=np&grade=5
ऐकिक नियम,5,math,https://epaath.olenepal.org/images/thumb/math/unitary-method-gr-5-01.png,https://epaath.olenepal.org/start.html?id=matumd01&lang=np&grade=5
Measurement,5,science,https://epaath.olenepal.org/images/main/science/Grade7/Measurement.png,https://epaath.olenepal.org/start.html?id=scimes01&lang=en&grade=5
Communication,5,science,https://epaath.olenepal.org/images/thumb/science/communication-gr-01.png,https://epaath.olenepal.org/start.html?id=scicun01&lang=en&grade=5
Classification of vertebrates,5,science,https://epaath.olenepal.org/images/thumb/science/cov-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scivcn01&lang=en&grade=5
Parts of a plant,5,science,https://epaath.olenepal.org/images/thumb/science/parts_of_plant_outer_thumbnail.png,https://epaath.olenepal.org/start.html?id=scipfp01&lang=en&grade=5
Parts of a flower,5,science,https://epaath.olenepal.org/images/grade5/sci/parts-of-flower-gr-5-01.png,https://epaath.olenepal.org/start.html?id=scipof01&lang=en&grade=5
Monocots and Dicots,5,science,https://epaath.olenepal.org/images/grade5/sci/mono_dico_thumbnail.png,https://epaath.olenepal.org/start.html?id=scimad01&lang=en&grade=5
Life processes of a plant,5,science,https://epaath.olenepal.org/images/thumb/science/Thumb_lifeprocessnew.png,https://epaath.olenepal.org/start.html?id=scilpf01&lang=en&grade=5
Life cycle of a butterfly,5,science,https://epaath.olenepal.org/images/grade5/sci/life-cycle-of-butterfly-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scibuf01&lang=en&grade=5
Effects of Heat,5,science,https://epaath.olenepal.org/images/thumb/science/effects-of-heat-Gr-601.png,https://epaath.olenepal.org/start.html?id=sciefh01&lang=en&grade=5
Light,5,science,https://epaath.olenepal.org/images/grade6/science/light-Gr-6_01.png,https://epaath.olenepal.org/start.html?id=scilit01&lang=en&grade=5
Source of light,5,science,https://epaath.olenepal.org/images/main/science/Grade7/Lights.png,https://epaath.olenepal.org/start.html?id=scilig01&lang=en&grade=5
Mixture,5,science,https://epaath.olenepal.org/images/grade5/sci/mixure_outer_thumnail.png,https://epaath.olenepal.org/start.html?id=scimit01&lang=en&grade=5
Electrical Circuit,5,science,https://epaath.olenepal.org/images/thumb/science/electricity_II-Gr-601.png,https://epaath.olenepal.org/start.html?id=sciezl01&lang=en&grade=5
Weather,5,science,https://epaath.olenepal.org/images/thumb/science/Weatehr-Gr-501.png,https://epaath.olenepal.org/start.html?id=sciwtr01&lang=en&grade=5
Conservation of the Environment,5,science,https://epaath.olenepal.org/images/thumb/science/conservation-of-environment-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scicoe01&lang=en&grade=5
Human activities and environment,5,science,https://epaath.olenepal.org/images/grade5/sci/human-activities-and-environment-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scihae01&lang=en&grade=5
नाप,5,science,https://epaath.olenepal.org/images/main/science/Grade7/Measurement.png,https://epaath.olenepal.org/start.html?id=scimes01&lang=np&grade=5
सूचना र सञ्चार,5,science,https://epaath.olenepal.org/images/thumb/science/communication-gr-01.png,https://epaath.olenepal.org/start.html?id=scicun01&lang=np&grade=5
मेरुदण्ड भएका जनावरको वर्गीकरण,5,science,https://epaath.olenepal.org/images/thumb/science/cov-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scivcn01&lang=np&grade=5
बिरुवाका विभिन्‍न भागहरू,5,science,https://epaath.olenepal.org/images/thumb/science/parts_of_plant_outer_thumbnail.png,https://epaath.olenepal.org/start.html?id=scipfp01&lang=np&grade=5
फूलका विभिन्‍न भागहरू,5,science,https://epaath.olenepal.org/images/grade5/sci/parts-of-flower-gr-5-01.png,https://epaath.olenepal.org/start.html?id=scipof01&lang=np&grade=5
एकदलिय र दुईदलिय बिरुवा,5,science,https://epaath.olenepal.org/images/grade5/sci/mono_dico_thumbnail.png,https://epaath.olenepal.org/start.html?id=scimad01&lang=np&grade=5
बिरुवाको जीवन प्रक्रिया,5,science,https://epaath.olenepal.org/images/thumb/science/Thumb_lifeprocessnew.png,https://epaath.olenepal.org/start.html?id=scilpf01&lang=np&grade=5
पुतलीको जीवनचक्र,5,science,https://epaath.olenepal.org/images/grade5/sci/life-cycle-of-butterfly-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scibuf01&lang=np&grade=5
तापका असरहरू,5,science,https://epaath.olenepal.org/images/thumb/science/effects-of-heat-Gr-601.png,https://epaath.olenepal.org/start.html?id=sciefh01&lang=np&grade=5
प्रकाशका स्रोतहरू,5,science,https://epaath.olenepal.org/images/grade6/science/light-Gr-6_01.png,https://epaath.olenepal.org/start.html?id=scilit01&lang=np&grade=5
प्रकाशका स्रोतहरू,5,science,https://epaath.olenepal.org/images/main/science/Grade7/Lights.png,https://epaath.olenepal.org/start.html?id=scilig01&lang=np&grade=5
मिश्रण,5,science,https://epaath.olenepal.org/images/grade5/sci/mixure_outer_thumnail.png,https://epaath.olenepal.org/start.html?id=scimit01&lang=np&grade=5
विद्युत परिपथ,5,science,https://epaath.olenepal.org/images/thumb/science/electricity_II-Gr-601.png,https://epaath.olenepal.org/start.html?id=sciezl01&lang=np&grade=5
मौसम,5,science,https://epaath.olenepal.org/images/thumb/science/Weatehr-Gr-501.png,https://epaath.olenepal.org/start.html?id=sciwtr01&lang=np&grade=5
वातावरण संरक्षण,5,science,https://epaath.olenepal.org/images/thumb/science/conservation-of-environment-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scicoe01&lang=np&grade=5
मानव क्रियाकलाप र वातावरण,5,science,https://epaath.olenepal.org/images/grade5/sci/human-activities-and-environment-Gr-5-01.png,https://epaath.olenepal.org/start.html?id=scihae01&lang=np&grade=5
Possessive pronouns,5,english,https://epaath.olenepal.org/images/thumb/english/Possessive-pronouns-gr501.png,https://epaath.olenepal.org/start.html?id=engpip01&lang=en&grade=5
Describing locations,5,english,https://epaath.olenepal.org/images/thumb/english/Describing-Locations-gr5-01.png,https://epaath.olenepal.org/start.html?id=engdlc01&lang=en&grade=5
Expressing Reasons,5,english,https://epaath.olenepal.org/images/thumb/english/expressing-reasons-gr501.png,https://epaath.olenepal.org/start.html?id=engexr01&lang=en&grade=5
Expressing wants,5,english,https://epaath.olenepal.org/images/thumb/english/expressing-wants-gr501.png,https://epaath.olenepal.org/start.html?id=engepw01&lang=en&grade=5
Describing People,5,english,https://epaath.olenepal.org/images/thumb/english/Describing-People-gr501.png,https://epaath.olenepal.org/start.html?id=engdsp01&lang=en&grade=5
Talking about future,5,english,https://epaath.olenepal.org/images/thumb/english/Talking-about-future-gr5-01.png,https://epaath.olenepal.org/start.html?id=engtaf01&lang=en&grade=5
Tag questions,5,english,https://epaath.olenepal.org/images/thumb/english/tag-questions-gr501.png,https://epaath.olenepal.org/start.html?id=engtqs01&lang=en&grade=5
Seasons and time,5,english,https://epaath.olenepal.org/images/thumb/english/Seasons-and-time-gr501.png,https://epaath.olenepal.org/start.html?id=engsat01&lang=en&grade=5
Reading menus,5,english,https://epaath.olenepal.org/images/thumb/english/reading-menu-gr501.png,https://epaath.olenepal.org/start.html?id=engrdm01&lang=en&grade=5
Gaurika and Mira,5,english,https://epaath.olenepal.org/images/thumb/english/gaurika-and-mira-gr5-01.png,https://epaath.olenepal.org/start.html?id=enggsm01&lang=en&grade=5
Little Red Riding Hood : Part I,5,english,https://epaath.olenepal.org/images/grade5/eng/lrrhood-part-1-gr-5-01.png,https://epaath.olenepal.org/start.html?id=englrh01&lang=en&grade=5
Little Red Riding Hood : Part II,5,english,https://epaath.olenepal.org/images/grade5/eng/lrrhood-part-2-gr-5-01.png,https://epaath.olenepal.org/start.html?id=englr201&lang=en&grade=5
Reading diagrams,5,english,https://epaath.olenepal.org/images/thumb/english/reading-diagrams-gr5-01.png,https://epaath.olenepal.org/start.html?id=engred01&lang=en&grade=5
Introduction to Sets,6,math,https://epaath.olenepal.org/images/thumb/math/sets6_thumbnail.png,https://epaath.olenepal.org/start.html?id=matstn01&lang=en&grade=6
The Number System,6,math,https://epaath.olenepal.org/images/thumb/math/the_number_system_gr601.png,https://epaath.olenepal.org/start.html?id=mattns01&lang=en&grade=6
Prime Factorization,6,math,https://epaath.olenepal.org/images/thumb/math/prime_factorization_gr601.png,https://epaath.olenepal.org/start.html?id=matprf01&lang=en&grade=6
Profit and loss,6,math,https://epaath.olenepal.org/images/thumb/math/Profit-and-loss-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matpal01&lang=en&grade=6
Unitary method,6,math,https://epaath.olenepal.org/images/thumb/math/Unitary-Method-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matunm01&lang=en&grade=6
Simple Interest,6,math,https://epaath.olenepal.org/images/grade6/math/simple-interest-gr-6-01.png,https://epaath.olenepal.org/start.html?id=matsdb01&lang=en&grade=6
Perimeter and area,6,math,https://epaath.olenepal.org/images/thumb/math/perimeter-and-area-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matpaa01&lang=en&grade=6
Introduction to Exponents,6,math,https://epaath.olenepal.org/images/thumb/math/exponents_6/thumbnail.png,https://epaath.olenepal.org/start.html?id=matexn01&lang=en&grade=6
Introduction to Inequalities,6,math,https://epaath.olenepal.org/images/thumb/math/introduction-to-inequalityGr601.png,https://epaath.olenepal.org/start.html?id=matimn01&lang=en&grade=6
Properties of Inequality,6,math,https://epaath.olenepal.org/images/thumb/math/properties_of_inequality_gr601.png,https://epaath.olenepal.org/start.html?id=matpoi01&lang=en&grade=6
Lines,6,math,https://epaath.olenepal.org/images/grade6/math/lines--gr-6-01.png,https://epaath.olenepal.org/start.html?id=matlin01&lang=en&grade=6
"Triangles, Quadrilaterals and Polygons",6,math,https://epaath.olenepal.org/images/thumb/math/Triangle-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=mattqp01&lang=en&grade=6
Coordinates,6,math,https://epaath.olenepal.org/images/grade6/math/co-ordinates--gr-6-01.png,https://epaath.olenepal.org/start.html?id=matcor01&lang=en&grade=6
Symmetry,6,math,https://epaath.olenepal.org/images/grade6/math/symmetryGr601.png,https://epaath.olenepal.org/start.html?id=matsym01&lang=en&grade=6
समूहको परिचय,6,math,https://epaath.olenepal.org/images/thumb/math/sets6_thumbnail.png,https://epaath.olenepal.org/start.html?id=matstn01&lang=np&grade=6
सङ्ख्या प्रणाली,6,math,https://epaath.olenepal.org/images/thumb/math/the_number_system_gr601.png,https://epaath.olenepal.org/start.html?id=mattns01&lang=np&grade=6
रूढ खण्‍डीकरण,6,math,https://epaath.olenepal.org/images/thumb/math/prime_factorization_gr601.png,https://epaath.olenepal.org/start.html?id=matprf01&lang=np&grade=6
नाफा र नोक्सान,6,math,https://epaath.olenepal.org/images/thumb/math/Profit-and-loss-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matpal01&lang=np&grade=6
ऐकिक नियम,6,math,https://epaath.olenepal.org/images/thumb/math/Unitary-Method-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matunm01&lang=np&grade=6
साधारण ब्याज,6,math,https://epaath.olenepal.org/images/grade6/math/simple-interest-gr-6-01.png,https://epaath.olenepal.org/start.html?id=matsdb01&lang=np&grade=6
परिमिति र क्षेत्रफल,6,math,https://epaath.olenepal.org/images/thumb/math/perimeter-and-area-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=matpaa01&lang=np&grade=6
घाताङ्‍कको परिचय,6,math,https://epaath.olenepal.org/images/thumb/math/exponents_6/thumbnail.png,https://epaath.olenepal.org/start.html?id=matexn01&lang=np&grade=6
असमानताको परिचय,6,math,https://epaath.olenepal.org/images/thumb/math/introduction-to-inequalityGr601.png,https://epaath.olenepal.org/start.html?id=matimn01&lang=np&grade=6
असमानताको विशेषताहरू,6,math,https://epaath.olenepal.org/images/thumb/math/properties_of_inequality_gr601.png,https://epaath.olenepal.org/start.html?id=matpoi01&lang=np&grade=6
रेखाहरू,6,math,https://epaath.olenepal.org/images/grade6/math/lines--gr-6-01.png,https://epaath.olenepal.org/start.html?id=matlin01&lang=np&grade=6
"त्रिभुज, चतुर्भुज र बहुभुजहरू",6,math,https://epaath.olenepal.org/images/thumb/math/Triangle-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=mattqp01&lang=np&grade=6
निर्देशाङ्‌क,6,math,https://epaath.olenepal.org/images/grade6/math/co-ordinates--gr-6-01.png,https://epaath.olenepal.org/start.html?id=matcor01&lang=np&grade=6
सममिति,6,math,https://epaath.olenepal.org/images/grade6/math/symmetryGr601.png,https://epaath.olenepal.org/start.html?id=matsym01&lang=np&grade=6
Measurement,6,science,https://epaath.olenepal.org/images/thumb/science/measurement-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=scimmt01&lang=en&grade=6
Force and Motion,6,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_force_n_motion.png,https://epaath.olenepal.org/start.html?id=scifam01&lang=en&grade=6
Simple Machine,6,science,https://epaath.olenepal.org/images/main/science/Grade7/Simple-Machine.png,https://epaath.olenepal.org/start.html?id=scispm01&lang=en&grade=6
Simple machine,6,science,https://epaath.olenepal.org/images/thumb/science/simple_machine_new_thumbnail.png,https://epaath.olenepal.org/start.html?id=scisym01&lang=en&grade=6
Utilities of simple machine,6,science,https://epaath.olenepal.org/images/main/science/Grade7/utilities_of_simple_machine.png,https://epaath.olenepal.org/start.html?id=scismu01&lang=en&grade=6
Sources of Heat,6,science,https://epaath.olenepal.org/images/thumb/science/sources-of-heat-new--Gr-601.png,https://epaath.olenepal.org/start.html?id=scismn01&lang=en&grade=6
Circuit Symbols,6,science,https://epaath.olenepal.org/images/thumb/science/circuit_symbols_gr_6_thumbnail.png,https://epaath.olenepal.org/start.html?id=sciezy01&lang=en&grade=6
Make your own battery,6,science,https://epaath.olenepal.org/images/thumb/science/making-your-own-battery-using-lemons-new-Gr-601.png,https://epaath.olenepal.org/start.html?id=scimob01&lang=en&grade=6
Mixture,6,science,https://epaath.olenepal.org/images/main/science/Grade7/mixture.png,https://epaath.olenepal.org/start.html?id=scimxt01&lang=en&grade=6
Some Useful Chemicals,6,science,https://epaath.olenepal.org/images/main/science/Grade7/usefullchemical.png,https://epaath.olenepal.org/start.html?id=sciche01&lang=en&grade=6
Metal and Non Metal,6,science,https://epaath.olenepal.org/images/main/science/Grade7/metal-and-non-metal.png,https://epaath.olenepal.org/start.html?id=scimtl01&lang=en&grade=6
Soil,6,science,https://epaath.olenepal.org/images/main/science/Grade8/Grade8-soil.png,https://epaath.olenepal.org/start.html?id=scisol01&lang=en&grade=6
Earth and Universe,6,science,https://epaath.olenepal.org/images/main/science/Grade7/earth-and-universe.png,https://epaath.olenepal.org/start.html?id=sciert01&lang=en&grade=6
नाप,6,science,https://epaath.olenepal.org/images/thumb/science/measurement-Gr-6-01.png,https://epaath.olenepal.org/start.html?id=scimmt01&lang=np&grade=6
बल र चाल,6,science,https://epaath.olenepal.org/images/thumb/science/thumbnail_force_n_motion.png,https://epaath.olenepal.org/start.html?id=scifam01&lang=np&grade=6
सरल यन्त्र चिनौँ,6,science,https://epaath.olenepal.org/images/main/science/Grade7/Simple-Machine.png,https://epaath.olenepal.org/start.html?id=scispm01&lang=np&grade=6
सरल यन्त्र,6,science,https://epaath.olenepal.org/images/thumb/science/simple_machine_new_thumbnail.png,https://epaath.olenepal.org/start.html?id=scisym01&lang=np&grade=6
सरल यन्त्रका प्रयोग,6,science,https://epaath.olenepal.org/images/main/science/Grade7/utilities_of_simple_machine.png,https://epaath.olenepal.org/start.html?id=scismu01&lang=np&grade=6
